movieID,avgRating,recordNum,avgMale,numMale,avgFemale,numFemale,avgAge0,numAge0,avgAge1,numAge1,avgAge2,numAge2,avgAge3,numAge3,avgAge4,numAge4,avgAge5,numAge5,avgAge6,numAge6
1244,4.082172701949861,718,4.137142857142857,525,3.9326424870466323,193,4.2105263157894735,19,4.375,48,4.213270142180095,211,4.0047846889952154,209,3.8190476190476192,105,3.986842105263158,76,4.22,50
1245,4.005586592178771,358,4.034364261168385,291,3.8805970149253732,67,4.0,5,4.357142857142857,42,4.064327485380117,171,3.8484848484848486,66,3.6538461538461537,26,3.925925925925926,27,3.857142857142857,21
1246,4.005847953216374,855,3.956168831168831,616,4.133891213389122,239,3.6666666666666665,18,4.220994475138122,181,4.06989247311828,372,3.784313725490196,153,3.7017543859649122,57,3.9615384615384617,52,3.8636363636363638,22
1247,4.245836637589215,1261,4.252821670428894,886,4.229333333333333,375,4.238095238095238,21,4.14367816091954,174,4.249411764705882,425,4.189473684210526,285,4.242857142857143,140,4.417910447761194,134,4.365853658536586,82
1248,4.215953307392996,514,4.288888888888889,405,3.944954128440367,109,3.8181818181818183,11,4.364864864864865,74,4.284263959390863,197,4.020833333333333,96,4.111111111111111,54,4.254901960784314,51,4.290322580645161,31
1249,4.005457025920873,733,4.041025641025641,585,3.864864864864865,148,4.0,7,3.988095238095238,84,4.070987654320987,324,4.0,170,3.9206349206349205,63,3.9375,48,3.72972972972973,37
1250,4.386993603411514,938,4.401505646173149,797,4.304964539007092,141,4.636363636363637,11,4.345238095238095,84,4.376623376623376,308,4.365957446808511,235,4.370689655172414,116,4.383838383838384,99,4.517647058823529,85
1251,4.105263157894737,228,4.107954545454546,176,4.096153846153846,52,4.375,8,4.428571428571429,14,4.084507042253521,71,4.027027027027027,37,4.148148148148148,27,4.051282051282051,39,4.0625,32
1252,4.339240506329114,1185,4.362365591397849,930,4.254901960784314,255,4.454545454545454,22,4.447368421052632,114,4.2727272727272725,374,4.272401433691757,279,4.406666666666666,150,4.412162162162162,148,4.418367346938775,98
1253,4.141323792486583,559,4.182978723404255,470,3.9213483146067416,89,3.8181818181818183,11,4.102564102564102,39,4.006535947712418,153,4.076433121019108,157,4.322916666666667,96,4.4411764705882355,68,4.085714285714285,35
1254,4.289183222958058,453,4.3489010989010985,364,4.044943820224719,89,4.5,8,4.111111111111111,27,4.228813559322034,118,4.2,115,4.369230769230769,65,4.364864864864865,74,4.5,46
1255,3.4074074074074074,54,3.5714285714285716,49,1.8,5,4.0,1,3.375,16,3.6153846153846154,26,3.5,4,2.5,4,2.5,2,3.0,1
1256,4.21043771043771,594,4.260042283298097,473,4.016528925619835,121,4.333333333333333,15,4.090909090909091,66,4.27741935483871,155,4.189024390243903,164,4.159090909090909,88,4.333333333333333,69,4.081081081081081,37
1257,3.9216101694915255,472,3.9509536784741144,367,3.8190476190476192,105,4.428571428571429,7,3.953271028037383,107,3.9328859060402683,298,3.8,50,2.8333333333333335,6,4.333333333333333,3,5.0,1
1258,4.104875804967802,1087,4.128537735849057,848,4.02092050209205,239,4.258064516129032,31,4.173708920187793,213,4.2414529914529915,468,3.925925925925926,216,3.8313253012048194,83,3.824561403508772,57,3.789473684210526,19
1259,4.0969187675070025,1785,4.080209895052474,1334,4.146341463414634,451,4.071428571428571,28,4.229559748427673,318,4.101631116687578,797,3.987878787878788,330,4.0588235294117645,119,4.041322314049586,121,4.125,72
1260,4.3019480519480515,308,4.298387096774194,248,4.316666666666666,60,4.166666666666667,6,4.384615384615385,39,4.345794392523365,107,4.292307692307692,65,4.333333333333333,33,4.275,40,3.9444444444444446,18
1261,3.826642335766423,548,3.909282700421941,474,3.2972972972972974,74,4.0,15,4.0,147,3.801498127340824,267,3.6931818181818183,88,3.9375,16,3.3076923076923075,13,1.5,2
1262,4.376436781609195,696,4.408940397350993,604,4.163043478260869,92,4.526315789473684,19,4.405405405405405,74,4.419689119170984,193,4.35625,160,4.380952380952381,105,4.326315789473684,95,4.26,50
1263,4.11,700,4.133333333333334,600,3.97,100,4.444444444444445,9,4.30379746835443,79,4.120967741935484,248,4.127167630057803,173,4.025974025974026,77,3.9078947368421053,76,4.052631578947368,38
1264,4.054474708171206,257,4.0,172,4.1647058823529415,85,3.25,4,3.6,5,3.9726027397260273,73,4.043956043956044,91,4.342105263157895,38,4.121212121212121,33,4.0,13
1265,3.953028972783143,2278,4.041358024691358,1620,3.735562310030395,658,3.8051948051948052,77,3.853932584269663,445,4.002229654403568,897,3.9835294117647058,425,4.010695187165775,187,3.9074074074074074,162,3.8941176470588235,85
1266,4.0902708124373115,997,4.155131264916467,838,3.748427672955975,159,4.333333333333333,9,3.935251798561151,139,4.131221719457014,442,4.043269230769231,208,4.066666666666666,75,4.1265822784810124,79,4.311111111111111,45
1267,4.333333333333333,765,4.326050420168067,595,4.358823529411764,170,4.666666666666667,9,4.385714285714286,70,4.418326693227091,251,4.260204081632653,196,4.279411764705882,68,4.257731958762887,97,4.297297297297297,74
1268,3.4858044164037856,317,3.5159817351598175,219,3.4183673469387754,98,3.0,1,3.7012987012987013,77,3.4308510638297873,188,3.2285714285714286,35,3.6666666666666665,9,3.8333333333333335,6,3.0,1
1269,4.168154761904762,672,4.117647058823529,442,4.265217391304348,230,3.7142857142857144,14,4.09433962264151,53,4.185792349726776,183,4.170329670329671,182,4.1,90,4.369565217391305,92,4.068965517241379,58
1270,3.9903213317847466,2583,4.0092592592592595,1944,3.9327073552425666,639,4.014925373134329,67,4.079497907949791,478,3.955044955044955,1001,3.9752380952380952,525,4.0,215,4.036269430051814,193,3.875,104
1271,3.806070826306914,593,3.656509695290859,361,4.038793103448276,232,4.75,4,3.734513274336283,113,3.6877828054298645,221,3.8448275862068964,116,3.8793103448275863,58,4.018867924528302,53,4.178571428571429,28
1272,4.266666666666667,645,4.3248638838475495,551,3.925531914893617,94,4.461538461538462,13,4.137931034482759,58,4.208333333333333,216,4.322784810126582,158,4.213333333333333,75,4.397590361445783,83,4.309523809523809,42
1273,3.9657534246575343,146,3.8823529411764706,119,4.333333333333333,27,3.5,2,4.444444444444445,9,4.015873015873016,63,3.951219512195122,41,4.071428571428571,14,3.5,14,3.6666666666666665,3
1274,3.933628318584071,452,3.98034398034398,407,3.511111111111111,45,4.333333333333333,9,4.0476190476190474,126,3.9367088607594938,237,3.76,50,3.5833333333333335,12,3.75,12,3.3333333333333335,6
1275,3.8461538461538463,741,3.8608,625,3.7672413793103448,116,3.0,9,3.73943661971831,142,4.032967032967033,364,3.7751937984496124,129,3.4210526315789473,38,3.6097560975609757,41,3.2777777777777777,18
1276,4.253763440860215,930,4.295755968169761,754,4.073863636363637,176,4.222222222222222,18,4.188118811881188,101,4.26530612244898,294,4.253333333333333,225,4.333333333333333,105,4.3106060606060606,132,4.036363636363636,55
1277,3.884297520661157,363,3.8451327433628317,226,3.948905109489051,137,3.2,5,3.981132075471698,53,3.869565217391304,138,3.896551724137931,87,3.6666666666666665,27,4.0,29,3.9583333333333335,24
1278,4.250628667225482,1193,4.239177489177489,924,4.289962825278811,269,4.0344827586206895,29,4.088050314465409,159,4.235827664399093,441,4.30716723549488,293,4.333333333333333,120,4.28,100,4.431372549019608,51
1279,3.747422680412371,194,3.7058823529411766,136,3.8448275862068964,58,4.25,4,3.727272727272727,22,3.707070707070707,99,3.8125,32,3.6666666666666665,15,3.7142857142857144,14,4.0,8
1280,4.1732851985559565,277,4.110429447852761,163,4.2631578947368425,114,4.333333333333333,3,3.8666666666666667,30,4.1313131313131315,99,4.354838709677419,62,4.241379310344827,29,4.238095238095238,21,4.121212121212121,33
1281,4.032407407407407,216,4.005813953488372,172,4.136363636363637,44,4.333333333333333,6,3.5294117647058822,17,3.9444444444444446,72,4.1,50,4.206896551724138,29,4.416666666666667,24,3.7777777777777777,18
1282,3.904559915164369,943,3.9107413010590015,661,3.8900709219858154,282,3.619047619047619,42,3.8952879581151834,191,3.849056603773585,318,3.9047619047619047,189,4.065217391304348,92,4.015625,64,4.1063829787234045,47
1283,4.1786600496277915,403,4.235294117647059,340,3.873015873015873,63,4.111111111111111,9,3.736842105263158,38,4.204301075268817,93,4.0,94,4.1875,48,4.476923076923077,65,4.392857142857143,56
1284,4.312384473197782,541,4.324519230769231,416,4.272,125,4.625,8,4.157894736842105,38,4.401408450704225,142,4.286764705882353,136,4.2631578947368425,76,4.352941176470588,85,4.214285714285714,56
1285,3.8156911581569117,803,3.7779690189328745,581,3.9144144144144146,222,3.8,10,3.9047619047619047,147,3.9080459770114944,435,3.618320610687023,131,3.6458333333333335,48,3.1666666666666665,24,3.375,8
1286,3.585964912280702,285,3.4472049689440993,161,3.7661290322580645,124,5.0,3,3.8947368421052633,19,3.436893203883495,103,3.6333333333333333,90,3.4242424242424243,33,3.607142857142857,28,4.222222222222222,9
1287,4.110795454545454,704,4.140625,576,3.9765625,128,4.045454545454546,22,4.050632911392405,79,4.115942028985507,207,4.097701149425287,174,4.075949367088608,79,4.228260869565218,92,4.098039215686274,51
1288,4.179785330948121,1118,4.206221198156682,868,4.088,250,4.0588235294117645,17,4.113207547169812,159,4.2671905697445975,509,4.167910447761194,268,4.064102564102564,78,3.9473684210526314,57,3.966666666666667,30
1289,3.9725274725274726,182,3.9855072463768115,138,3.9318181818181817,44,4.0,4,4.416666666666667,12,3.9857142857142858,70,3.806451612903226,62,3.9444444444444446,18,4.357142857142857,14,3.5,2
1290,3.591304347826087,230,3.606299212598425,127,3.5728155339805827,103,3.25,4,3.7567567567567566,37,3.5661764705882355,136,3.5789473684210527,38,3.5,10,3.5,4,4.0,1
1291,4.133292383292384,1628,4.142857142857143,1295,4.096096096096096,333,4.184210526315789,38,4.307042253521127,355,4.091988130563799,674,4.0,295,4.009009009009009,111,4.205607476635514,107,4.333333333333333,48
1292,4.013536379018612,591,4.0344827586206895,464,3.937007874015748,127,4.076923076923077,13,4.428571428571429,28,3.9505494505494507,182,4.03954802259887,177,3.9080459770114944,87,4.140845070422535,71,3.8484848484848486,33
1293,4.141579731743666,671,4.136456211812627,491,4.155555555555556,180,4.571428571428571,7,4.073529411764706,68,4.095041322314049,242,4.074829931972789,147,4.112359550561798,89,4.23943661971831,71,4.531914893617022,47
1294,4.124658780709736,1099,4.132352941176471,884,4.093023255813954,215,3.8666666666666667,15,3.8454545454545452,110,4.034574468085107,376,4.092526690391459,281,4.266187050359712,139,4.455357142857143,112,4.4393939393939394,66
1295,3.5676691729323307,266,3.5730337078651684,178,3.5568181818181817,88,4.0,1,3.5789473684210527,19,3.5,112,3.388059701492537,67,3.75,32,4.0,21,3.857142857142857,14
1296,3.9964285714285714,560,3.841423948220065,309,4.187250996015936,251,3.4,5,3.727272727272727,44,3.965,200,4.073333333333333,150,3.8253968253968256,63,4.1,60,4.368421052631579,38
1297,3.7081447963800906,442,3.7393767705382435,353,3.5842696629213484,89,4.666666666666667,3,3.694736842105263,95,3.6807692307692306,260,3.6545454545454548,55,3.75,16,4.714285714285714,7,3.8333333333333335,6
1298,3.640826873385013,387,3.6873065015479876,323,3.40625,64,3.4285714285714284,7,3.861111111111111,72,3.6666666666666665,210,3.4657534246575343,73,3.25,8,3.7,10,3.0,7
1299,4.248633879781421,732,4.211267605633803,568,4.378048780487805,164,4.625,8,4.131578947368421,38,4.288537549407114,253,4.196172248803828,209,4.238095238095238,84,4.260869565217392,92,4.291666666666667,48
1300,4.1454545454545455,330,4.117117117117117,222,4.203703703703703,108,3.5,2,3.8518518518518516,27,4.247706422018348,109,4.069306930693069,101,4.392857142857143,28,4.105263157894737,38,4.16,25
1301,3.9758713136729225,373,3.9937888198757765,322,3.8627450980392157,51,4.0,7,3.5161290322580645,31,3.9292035398230087,113,4.028301886792453,106,4.098039215686274,51,4.333333333333333,45,3.55,20
1302,3.9114583333333335,768,3.9365351629502574,583,3.8324324324324324,185,3.9047619047619047,21,3.959731543624161,149,3.886986301369863,292,3.948051948051948,154,3.8714285714285714,70,3.9074074074074074,54,3.8214285714285716,28
1303,4.129032258064516,310,4.11969111969112,259,4.176470588235294,51,3.75,4,4.285714285714286,14,4.105263157894737,76,4.0978260869565215,92,4.019607843137255,51,4.288888888888889,45,4.214285714285714,28
1304,4.215644820295983,1419,4.225863596102746,1129,4.175862068965517,290,4.36,25,4.219298245614035,114,4.094660194174757,412,4.206106870229007,393,4.277486910994765,191,4.3259668508287294,181,4.388349514563107,103
1305,3.793388429752066,121,3.8350515463917527,97,3.625,24,3.5,2,3.5,6,3.9347826086956523,46,3.588235294117647,34,3.7857142857142856,14,4.0,11,3.875,8
1306,3.6029411764705883,136,3.5495495495495497,111,3.84,25,NaN,0,3.1875,16,3.676056338028169,71,3.4827586206896552,29,4.0,7,4.0,7,3.5,6
1307,4.073341836734694,1568,3.9878504672897197,1070,4.257028112449799,498,4.04,25,4.008928571428571,224,4.102831594634873,671,4.018072289156627,332,4.141791044776119,134,3.9722222222222223,108,4.283783783783784,74
1310,3.558139534883721,43,3.6486486486486487,37,3.0,6,4.0,1,4.0,12,3.380952380952381,21,3.5714285714285716,7,4.0,1,1.0,1,NaN,0
1311,1.0,7,1.0,5,1.0,2,1.0,1,1.0,3,1.0,2,NaN,0,1.0,1,NaN,0,NaN,0
1312,3.2413793103448274,29,3.15,20,3.4444444444444446,9,NaN,0,2.8,5,3.5,12,3.1666666666666665,6,3.0,2,3.0,2,3.5,2
1313,2.1538461538461537,13,2.0,12,4.0,1,NaN,0,2.25,4,1.75,4,3.5,2,3.0,1,1.0,1,1.0,1
1315,2.3333333333333335,3,2.5,2,2.0,1,NaN,0,NaN,0,NaN,0,2.0,2,3.0,1,NaN,0,NaN,0
1316,4.0,1,NaN,0,4.0,1,NaN,0,NaN,0,NaN,0,NaN,0,4.0,1,NaN,0,NaN,0
1317,3.175,40,3.25,36,2.5,4,2.5,2,3.0,9,3.5555555555555554,9,3.0,7,3.25,4,3.2,5,3.25,4
1320,3.037837837837838,925,3.04228855721393,804,3.0082644628099175,121,2.8846153846153846,26,3.0114942528735633,174,2.956072351421189,387,3.0446927374301676,179,3.1492537313432836,67,3.2333333333333334,60,3.65625,32
1321,3.7522768670309654,549,3.8,445,3.548076923076923,104,3.7,10,3.5063291139240507,79,3.827433628318584,226,3.914285714285714,140,3.8085106382978724,47,3.3157894736842106,38,3.111111111111111,9
1322,1.71875,32,1.7037037037037037,27,1.8,5,3.0,1,2.0,4,1.4615384615384615,13,2.1666666666666665,6,1.5,4,1.0,3,3.0,1
1323,1.372093023255814,43,1.3714285714285714,35,1.375,8,NaN,0,2.0,3,1.3043478260869565,23,1.375,8,1.5,6,1.0,3,NaN,0
1324,1.6818181818181819,22,1.5625,16,2.0,6,2.0,1,1.8,5,2.0,4,1.4,5,2.0,4,1.0,3,NaN,0
1325,1.6521739130434783,23,1.5789473684210527,19,2.0,4,1.0,1,2.25,4,1.6,10,1.5,2,1.75,4,1.0,2,NaN,0
1326,2.107142857142857,56,2.2127659574468086,47,1.5555555555555556,9,NaN,0,2.5,4,2.3142857142857145,35,1.7777777777777777,9,1.25,4,1.5,4,NaN,0
1327,2.9380281690140846,355,2.946236559139785,279,2.9078947368421053,76,1.75,4,3.116279069767442,43,3.0833333333333335,144,2.792079207920792,101,2.4482758620689653,29,3.2083333333333335,24,2.8,10
1328,1.84,25,1.894736842105263,19,1.6666666666666667,6,NaN,0,1.5,4,2.375,8,1.3333333333333333,6,1.6666666666666667,3,2.0,4,NaN,0
1329,2.6666666666666665,36,2.6774193548387095,31,2.6,5,NaN,0,2.0,1,2.5555555555555554,9,3.0833333333333335,12,3.125,8,1.6,5,1.0,1
1330,3.0,116,2.901098901098901,91,3.36,25,3.0,4,2.9615384615384617,26,3.0625,64,3.0588235294117645,17,2.5,4,1.0,1,NaN,0
1331,3.18,50,3.121212121212121,33,3.2941176470588234,17,NaN,0,3.25,4,3.2666666666666666,15,2.8947368421052633,19,3.2857142857142856,7,3.8,5,NaN,0
1332,2.911764705882353,102,2.9166666666666665,84,2.888888888888889,18,1.0,1,3.1666666666666665,6,2.816666666666667,60,3.347826086956522,23,2.75,4,2.3333333333333335,6,3.0,2
1333,3.882673942701228,733,3.9301470588235294,544,3.746031746031746,189,3.7083333333333335,24,3.795698924731183,93,3.92,250,3.8548387096774195,186,4.0246913580246915,81,3.9014084507042255,71,3.7142857142857144,28
1334,3.136094674556213,338,3.1631205673758864,282,3.0,56,2.75,4,2.7857142857142856,42,3.2061855670103094,97,3.21505376344086,93,3.25531914893617,47,3.0714285714285716,42,3.076923076923077,13
1335,1.7142857142857142,21,1.65,20,3.0,1,NaN,0,1.0,2,1.8888888888888888,9,2.0,4,2.0,3,1.0,1,1.0,2
1336,2.2363636363636363,55,2.183673469387755,49,2.6666666666666665,6,NaN,0,2.4285714285714284,14,2.391304347826087,23,1.9,10,1.8,5,2.0,3,NaN,0
1337,3.5625,64,3.489795918367347,49,3.8,15,4.333333333333333,3,3.5,4,3.533333333333333,15,3.642857142857143,14,3.75,16,3.0,11,4.0,1
1339,3.34375,672,3.3616161616161615,495,3.2937853107344632,177,3.4285714285714284,7,3.4052287581699345,153,3.3225806451612905,310,3.2818181818181817,110,3.3777777777777778,45,3.5526315789473686,38,2.6666666666666665,9
1340,3.912037037037037,216,3.941860465116279,172,3.7954545454545454,44,3.25,4,3.2857142857142856,21,3.935483870967742,62,3.953125,64,4.285714285714286,35,3.8421052631578947,19,3.909090909090909,11
1341,2.849056603773585,53,2.9302325581395348,43,2.5,10,NaN,0,4.0,1,2.8,20,2.8,20,2.75,4,3.142857142857143,7,2.0,1
1342,2.904580152671756,262,2.895734597156398,211,2.9411764705882355,51,3.375,8,2.9285714285714284,70,2.9186991869918697,123,2.8292682926829267,41,2.857142857142857,14,2.3333333333333335,6,NaN,0
1343,3.671033478893741,687,3.671669793621013,533,3.668831168831169,154,3.857142857142857,7,3.5054945054945055,91,3.7177177177177176,333,3.5669291338582676,127,3.7796610169491527,59,3.625,48,4.0,22
1344,3.9224376731301938,361,3.9166666666666665,264,3.9381443298969074,97,3.6,5,3.774193548387097,31,3.8702290076335877,131,3.8607594936708862,79,3.9761904761904763,42,4.166666666666667,42,4.096774193548387,31
1345,3.6049382716049383,567,3.589622641509434,424,3.6503496503496504,143,3.6666666666666665,21,3.607843137254902,102,3.6553398058252426,206,3.510204081632653,147,3.7291666666666665,48,3.53125,32,3.4545454545454546,11
1346,3.1839080459770117,174,3.164285714285714,140,3.264705882352941,34,NaN,0,3.0,6,3.1142857142857143,70,3.0806451612903225,62,3.533333333333333,15,3.4444444444444446,18,4.0,3
1347,3.4855875831485585,451,3.554317548746518,359,3.217391304347826,92,3.8,10,3.4680851063829787,94,3.5580357142857144,224,3.488372093023256,86,3.0454545454545454,22,3.1538461538461537,13,1.5,2
1348,3.991596638655462,238,4.042780748663102,187,3.803921568627451,51,4.666666666666667,3,3.6739130434782608,46,3.989247311827957,93,4.12280701754386,57,4.16,25,4.0,13,5.0,1
1349,3.0714285714285716,14,3.090909090909091,11,3.0,3,3.0,1,3.6666666666666665,3,3.25,4,3.0,2,4.0,1,2.0,3,NaN,0
1350,3.6234718826405867,409,3.684848484848485,330,3.367088607594937,79,3.2,5,3.68,50,3.746913580246914,162,3.646551724137931,116,3.4146341463414633,41,3.357142857142857,28,2.5714285714285716,7
1351,3.4,35,3.586206896551724,29,2.5,6,NaN,0,3.5,4,3.588235294117647,17,3.3333333333333335,9,NaN,0,2.75,4,3.0,1
1352,2.851063829787234,94,2.844155844155844,77,2.8823529411764706,17,2.0,2,2.9523809523809526,21,2.851063829787234,47,2.8666666666666667,15,3.0,2,3.0,5,2.0,2
1353,3.0851063829787235,188,2.7733333333333334,75,3.2920353982300883,113,2.3333333333333335,3,3.0,21,2.8974358974358974,78,3.225,40,3.4,25,3.357142857142857,14,3.2857142857142856,7
1354,3.8239700374531833,267,3.785310734463277,177,3.9,90,5.0,4,3.875,40,3.8823529411764706,119,3.617021276595745,47,3.727272727272727,22,3.782608695652174,23,3.75,12
1355,2.961038961038961,77,2.933333333333333,60,3.0588235294117645,17,4.0,1,3.5714285714285716,21,2.9393939393939394,33,2.3636363636363638,11,2.75,4,2.3333333333333335,6,1.0,1
1356,3.7091603053435116,1310,3.6821493624772312,1098,3.849056603773585,212,3.8529411764705883,34,3.6706827309236947,249,3.664750957854406,522,3.802919708029197,274,3.7107438016528924,121,3.8028169014084505,71,3.58974358974359,39
1357,3.8065693430656933,548,3.7838616714697406,347,3.845771144278607,201,4.333333333333333,9,4.0,76,3.8294930875576036,217,3.6403508771929824,114,3.7796610169491527,59,3.627906976744186,43,3.933333333333333,30
1358,4.208156329651657,1177,4.195428571428572,875,4.245033112582782,302,3.8,20,4.094972067039106,179,4.283132530120482,498,4.167381974248927,233,4.18,100,4.208333333333333,96,4.2745098039215685,51
1359,2.4774774774774775,222,2.395348837209302,172,2.76,50,2.75,16,2.373134328358209,67,2.310810810810811,74,2.6666666666666665,42,2.7857142857142856,14,2.75,8,3.0,1
1360,3.5,2,3.5,2,NaN,0,NaN,0,NaN,0,NaN,0,2.0,1,NaN,0,NaN,0,5.0,1
1361,4.213836477987422,159,4.211382113821138,123,4.222222222222222,36,5.0,1,3.870967741935484,31,4.337662337662338,77,4.178571428571429,28,4.416666666666667,12,3.875,8,5.0,2
1362,4.03,100,3.9846153846153847,65,4.114285714285714,35,5.0,1,3.8,5,3.761904761904762,21,3.9444444444444446,18,3.9523809523809526,21,4.2,20,4.428571428571429,14
1363,2.9732142857142856,112,2.970149253731343,67,2.977777777777778,45,3.25,4,2.925925925925926,27,3.0,32,3.037037037037037,27,2.4444444444444446,9,3.090909090909091,11,3.5,2
1364,3.5,2,3.5,2,NaN,0,NaN,0,NaN,0,NaN,0,3.5,2,NaN,0,NaN,0,NaN,0
1365,3.8448275862068964,58,3.9047619047619047,42,3.6875,16,5.0,1,3.4285714285714284,7,3.92,25,4.375,8,3.6666666666666665,12,3.4,5,NaN,0
1366,3.185185185185185,108,3.253731343283582,67,3.073170731707317,41,3.6666666666666665,3,2.9393939393939394,33,3.0526315789473686,38,3.2941176470588234,17,3.7,10,3.8,5,4.0,2
1367,3.0467032967032965,364,2.911214953271028,214,3.24,150,3.088235294117647,34,2.467741935483871,62,2.9285714285714284,112,3.2795698924731185,93,3.4827586206896552,29,3.4,25,3.5555555555555554,9
1369,3.8,5,3.8,5,NaN,0,NaN,0,NaN,0,3.6666666666666665,3,4.0,2,NaN,0,NaN,0,NaN,0
1370,3.541850220264317,1135,3.5461215932914047,954,3.5193370165745854,181,3.56,25,3.5339366515837103,221,3.448,500,3.635514018691589,214,3.727272727272727,77,3.7246376811594204,69,3.586206896551724,29
1371,3.1363636363636362,792,3.116519174041298,678,3.254385964912281,114,3.1818181818181817,11,3.034782608695652,115,3.040625,320,3.1256544502617802,191,3.3815789473684212,76,3.5925925925925926,54,3.16,25
1372,3.4095904095904097,1001,3.3896713615023475,852,3.523489932885906,149,3.6,20,3.5433526011560694,173,3.389294403892944,411,3.3636363636363638,220,3.2941176470588234,85,3.3666666666666667,60,3.53125,32
1373,2.7487765089722673,613,2.7040618955512574,517,2.9895833333333335,96,2.7058823529411766,17,2.6363636363636362,99,2.550561797752809,267,2.854961832061069,131,3.2244897959183674,49,3.4285714285714284,35,3.0,15
1374,3.880524861878453,1448,3.9040650406504067,1230,3.7477064220183487,218,3.8260869565217392,23,3.7258883248730963,197,3.929853181076672,613,3.955223880597015,335,3.7857142857142856,126,3.7777777777777777,108,3.869565217391304,46
1375,3.353829557713053,927,3.326530612244898,784,3.5034965034965033,143,3.1176470588235294,17,3.2846153846153845,130,3.287531806615776,393,3.3684210526315788,209,3.5632183908045976,87,3.65,60,3.3548387096774195,31
1376,3.6563055062166963,1126,3.6397449521785337,941,3.7405405405405405,185,3.84,25,3.4611111111111112,180,3.5788336933045355,463,3.7859922178988326,257,3.814432989690722,97,3.933333333333333,75,3.5517241379310347,29
1377,2.9767216294859358,1031,2.9759036144578315,830,2.9800995024875623,201,3.090909090909091,33,3.045977011494253,261,2.9324618736383443,459,2.9454545454545453,165,3.0,52,3.0,45,3.0625,16
1378,3.4181494661921707,562,3.425619834710744,484,3.371794871794872,78,3.0,3,3.672268907563025,119,3.431654676258993,278,3.2708333333333335,96,3.15625,32,3.1818181818181817,22,3.0,12
1379,2.907859078590786,369,2.9040247678018574,323,2.9347826086956523,46,3.6666666666666665,3,3.121212121212121,99,2.911111111111111,180,2.765957446808511,47,2.4444444444444446,18,2.4,15,2.7142857142857144,7
1380,3.5777233782129745,817,3.3670411985018727,534,3.9752650176678443,283,3.6923076923076925,26,3.3555555555555556,135,3.690265486725664,339,3.5352941176470587,170,3.442857142857143,70,3.4565217391304346,46,3.935483870967742,31
1381,1.9636963696369636,303,1.7925531914893618,188,2.243478260869565,115,1.875,8,1.921875,64,1.9805194805194806,154,1.9375,48,1.6923076923076923,13,2.272727272727273,11,2.4,5
1382,2.779527559055118,127,2.8376068376068377,117,2.1,10,3.0,1,2.3333333333333335,24,2.693548387096774,62,3.1052631578947367,19,3.0,11,3.0,5,4.0,5
1383,1.5454545454545454,11,1.5,10,2.0,1,NaN,0,1.4285714285714286,7,2.5,2,1.0,2,NaN,0,NaN,0,NaN,0
1384,3.8333333333333335,6,3.5,4,4.5,2,NaN,0,NaN,0,3.5,2,4.0,2,5.0,1,3.0,1,NaN,0
1385,3.2689804772234274,461,3.275,400,3.2295081967213113,61,3.125,8,3.082474226804124,97,3.0927835051546393,194,3.5280898876404496,89,3.757575757575758,33,3.6538461538461537,26,3.5714285714285716,14
1386,1.0,1,1.0,1,NaN,0,NaN,0,1.0,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0
1387,4.089569829110195,1697,4.122730573710966,1377,3.946875,320,4.225,40,3.867088607594937,316,4.14488188976378,635,4.183023872679045,377,4.06,150,4.082644628099174,121,4.086206896551724,58
1388,2.5891891891891894,370,2.579937304075235,319,2.6470588235294117,51,3.3,10,2.6666666666666665,63,2.655844155844156,154,2.458823529411765,85,2.392857142857143,28,2.3636363636363638,22,2.5,8
1389,1.8523809523809525,210,1.851063829787234,188,1.8636363636363635,22,2.0,2,2.4324324324324325,37,1.8518518518518519,108,1.4857142857142858,35,1.6428571428571428,14,1.3,10,1.75,4
1390,3.1983471074380163,121,3.21505376344086,93,3.142857142857143,28,4.0,2,3.28125,32,3.1794871794871793,39,3.0869565217391304,23,3.2142857142857144,14,2.7142857142857144,7,3.75,4
1391,2.9003724394785846,1074,2.91,900,2.8505747126436782,174,3.048780487804878,41,3.0168067226890756,238,2.889400921658986,434,2.766497461928934,197,2.8313253012048194,83,3.0,63,2.7222222222222223,18
1392,3.73972602739726,219,3.723404255319149,141,3.769230769230769,78,3.0,2,3.515151515151515,33,3.7864077669902914,103,3.9761904761904763,42,3.611111111111111,18,3.6666666666666665,15,3.3333333333333335,6
1393,3.7590539541759056,1353,3.759423503325942,902,3.7583148558758315,451,3.735294117647059,34,3.7978339350180503,277,3.8218923933209648,539,3.6754716981132076,265,3.704761904761905,105,3.658536585365854,82,3.607843137254902,51
1394,4.02092050209205,1434,4.055295220243674,1067,3.9209809264305178,367,4.238095238095238,21,4.018604651162791,215,4.180665610142631,631,3.855737704918033,305,3.6557377049180326,122,4.010869565217392,92,3.8333333333333335,48
1395,3.3254237288135595,295,3.3376623376623376,231,3.28125,64,3.3333333333333335,3,3.2857142857142856,14,3.1914893617021276,94,3.4065934065934065,91,3.268292682926829,41,3.4571428571428573,35,3.5294117647058822,17
1396,3.7277726856095326,1091,3.738888888888889,900,3.675392670157068,191,4.25,16,3.902127659574468,235,3.711297071129707,478,3.6519607843137254,204,3.6049382716049383,81,3.6153846153846154,52,3.32,25
