userID,movieID,rating,timeStamp
3792,5,5,976298107
3796,5,2,966015671
3808,5,2,965967340
3834,5,4,966404541
3884,5,2,967597601
3900,5,4,965877021
3927,5,4,965711212
3935,5,3,965861660
3947,5,1,965688040
3971,5,4,970349532
3988,5,4,965708972
3992,5,3,1025363065
4001,5,3,965573067
4028,5,1,966200158
4032,5,3,965512413
4036,5,3,965508841
4041,5,3,965714200
4048,5,4,965503130
4054,5,3,965512030
4055,5,2,965492906
4064,5,3,965482079
4140,5,3,965351821
4169,5,2,976589804
4227,5,1,965324424
4247,5,3,965308594
4268,5,2,965306744
4285,5,4,965282157
4302,5,4,1011507018
4318,5,3,965341062
4352,5,2,965534496
4360,5,3,965190464
4422,5,3,965182004
4425,5,3,965111659
4430,5,1,965105996
4437,5,3,965099427
4470,5,4,965067848
4486,5,1,965013031
4524,5,4,964813999
4535,5,3,964721182
4560,5,2,964633542
4568,5,3,964478586
4572,5,5,964462911
4593,5,3,964239885
4635,5,3,964035064
4637,5,4,964033423
4662,5,3,963866871
4671,5,3,963794077
4675,5,3,963903232
4725,5,3,963364934
4745,5,4,963247976
4788,5,3,962999919
4819,5,3,962921134
4872,5,3,962816865
4928,5,3,962657142
4952,5,3,962638270
4957,5,2,962909295
4979,5,2,984546195
4993,5,4,962591560
5026,5,2,962581277
5035,5,4,962557815
5046,5,1,962506632
5080,5,4,962413042
5083,5,5,962464975
5099,5,4,962368147
5100,5,4,962716368
5113,5,1,963318280
5123,5,3,962203493
5153,5,2,961969538
5182,5,4,961790022
5183,5,1,961768396
5222,5,2,961532362
5236,5,3,961444420
5245,5,2,961381957
5256,5,3,961299084
5262,5,3,961194366
5282,5,1,961096251
5302,5,4,960956105
5312,5,4,998491893
5333,5,3,960831505
5342,5,5,960684844
5346,5,3,960669769
5347,5,2,960667675
5365,5,3,960503928
5379,5,4,960398842
5383,5,3,960355478
5423,5,3,960148508
5426,5,3,960102337
5459,5,4,959911831
5481,5,3,962591195
5483,5,2,959889123
5511,5,3,959788828
5514,5,5,959708361
5523,5,4,959646376
5552,5,1,959458613
5555,5,3,959635916
5569,5,4,959649412
5575,5,2,959292715
5580,5,3,961602409
5641,5,4,958926966
5645,5,4,959229200
5659,5,3,958788291
5663,5,4,958768882
5675,5,3,964458435
5676,5,1,958677257
5683,5,3,959399560
5711,5,4,958513754
5713,5,4,958512198
5714,5,4,959224062
5728,5,3,958471711
5754,5,1,958272866
5779,5,3,958161374
5788,5,2,958110171
5795,5,3,958077064
5812,5,3,962257989
5837,5,4,958145057
5847,5,3,957792263
5853,5,1,957747194
5888,5,2,957795334
5896,5,3,957459359
5964,5,3,956998194
5996,5,4,1020111183
6000,5,3,956884722
6035,5,1,956713165
5,6,2,978245916
7,6,4,978234842
15,6,4,978198250
23,6,3,978462452
36,6,5,978211343
42,6,4,978040956
48,6,4,977976243
52,6,5,977947339
56,6,4,977938981
62,6,3,977966675
63,6,5,979518533
92,6,1,986711117
93,6,4,977631900
105,6,3,977544219
123,6,5,977448974
129,6,4,977434953
130,6,1,977432166
134,6,2,978038386
147,6,3,977336800
149,6,4,977326334
151,6,4,978684053
157,6,4,977247567
161,6,5,977222201
162,6,5,977218629
163,6,2,977218821
169,6,1,977199274
173,6,5,979252313
181,6,4,977087763
190,6,5,977027694
192,6,5,977024239
195,6,2,1031037821
202,6,4,976936282
204,6,3,978048834
210,6,4,977100021
225,6,4,976912363
241,6,2,976753765
251,6,5,976716675
258,6,3,976672137
260,6,4,976671169
272,6,5,976696333
295,6,5,976527253
301,6,5,976504822
302,6,3,976503479
303,6,4,976503173
306,6,4,979169496
319,6,4,976423753
331,6,4,978886916
349,6,4,1043719760
352,6,4,976331466
362,6,2,978634955
368,6,5,976669508
374,6,5,976305992
392,6,2,976306753
394,6,3,976297223
398,6,4,1044566189
402,6,4,976294161
406,6,3,976655038
409,6,4,976288801
424,6,4,1035207388
425,6,3,976284159
426,6,5,976598178
429,6,5,976258490
438,6,3,980903663
443,6,4,976240131
457,6,4,976231354
474,6,4,976238086
477,6,4,976219303
482,6,5,976241345
493,6,5,976217184
509,6,2,976298025
523,6,4,976194247
524,6,5,976167890
526,6,4,976161792
543,6,5,976156661
549,6,5,976116161
550,6,4,976158204
571,6,4,975998897
604,6,3,975872174
623,6,4,976337570
640,6,4,975726131
647,6,4,975713403
652,6,2,975702490
654,6,4,975700915
660,6,5,975687653
669,6,5,975633494
674,6,2,975618593
692,6,5,977701221
696,6,4,979400414
699,6,4,975561649
710,6,4,975732007
712,6,3,975956988
716,6,5,975532463
718,6,5,975575118
721,6,4,976464018
724,6,3,975523738
730,6,5,975510386
732,6,5,975494983
736,6,4,1045711853
737,6,4,1011560253
746,6,4,975468255
749,6,3,975475357
752,6,2,975618599
770,6,3,976181134
774,6,3,975439014
778,6,3,975436428
781,6,5,975433451
783,6,2,975702105
785,6,3,975430735
795,6,3,975419134
796,6,4,975417247
802,6,4,975398771
808,6,4,975393870
817,6,5,975387059
818,6,5,975386338
819,6,2,975384402
837,6,3,975360161
839,6,5,975359631
854,6,3,975351505
863,6,4,975282111
876,6,4,975270654
877,6,5,975268647
881,6,4,975264310
887,6,4,975257170
904,6,4,975209883
922,6,4,975210959
924,6,4,975201195
929,6,5,975190866
935,6,2,975182258
949,6,3,975389388
953,6,5,975987085
955,6,4,975210071
957,6,4,977202136
960,6,5,975123828
963,6,5,975119123
970,6,4,975376178
971,6,4,975110945
975,6,4,975122293
990,6,3,975087203
996,6,4,976433751
999,6,2,975044156
1010,6,1,975027768
1018,6,4,975107072
1019,6,3,1013196287
1020,6,4,975007489
1043,6,4,977556672
1050,6,3,974962477
1053,6,3,974954218
1068,6,3,975013958
1077,6,4,975986473
1079,6,5,987012687
1084,6,3,974933943
1086,6,4,975009399
1088,6,4,1032648320
1089,6,4,974931426
1093,6,4,974929581
1097,6,3,974928375
1099,6,3,974926124
1112,6,5,974946460
1117,6,5,975691872
1125,6,5,975627069
1130,6,4,977862073
1132,6,4,974888713
1136,6,3,974878790
1137,6,4,982912657
1146,6,3,974938111
1150,6,2,975193714
1151,6,5,974869354
1155,6,4,974865324
1164,6,4,1021599518
1181,6,3,974854796
1193,6,4,974851305
1194,6,4,1036307972
1196,6,2,974848545
1212,6,4,974842691
1216,6,4,974848249
1224,6,5,975248749
1244,6,5,974831211
1246,6,4,975928642
1260,6,5,976138147
1264,6,4,974819678
1267,6,5,974910718
1274,6,5,974812309
1284,6,3,974842137
1285,6,5,974792101
1297,6,4,975104012
1299,6,4,974789142
1301,6,4,974786996
1303,6,3,974835212
1304,6,3,974786031
1306,6,5,974786018
1320,6,5,974778007
1325,6,3,974777037
1328,6,4,974994896
1329,6,4,977503870
1333,6,5,974776358
1338,6,3,974777655
1340,6,3,974785382
1342,6,4,974774730
1356,6,4,974784190
1388,6,4,974765441
1389,6,3,974781274
1390,6,4,1016497342
1399,6,4,974765236
1413,6,5,986517567
1420,6,4,975346937
1425,6,5,1022259674
1426,6,5,974854552
1447,6,5,981021142
1448,6,2,976211179
1449,6,3,975605335
1451,6,4,974767129
1466,6,4,974756733
1468,6,3,974754999
1483,6,3,979914547
1490,6,4,974771085
1491,6,4,991626141
1497,6,5,974750065
1503,6,4,974764335
1504,6,4,974748664
1521,6,3,974745927
1530,6,4,985056492
1546,6,4,975509802
1552,6,2,974743455
1564,6,3,974740014
1571,6,4,974739971
1579,6,3,974737705
1584,6,5,975217245
1585,6,3,974736476
1586,6,3,974737435
1593,6,3,974755570
1597,6,2,974733081
1601,6,5,978578225
1605,6,3,975380996
1607,6,2,974734195
1609,6,4,974746378
1610,6,5,974730350
1611,6,4,980748009
1613,6,4,974732026
1616,6,5,989847093
1617,6,2,975339970
1624,6,3,974852729
1628,6,4,974718569
1629,6,5,974718530
1635,6,4,974716220
1636,6,4,974716551
1639,6,4,974716689
1640,6,3,974717194
1647,6,4,986541558
1650,6,4,974717345
1655,6,4,974711596
1666,6,4,974712388
1667,6,3,975016924
1680,6,1,974838752
1687,6,3,974713180
1694,6,4,974709710
1696,6,5,974760863
1698,6,3,975871883
1701,6,5,974708550
1706,6,1,974712286
1718,6,5,974705368
1733,6,5,977462001
1741,6,5,974709127
1748,6,3,1024392445
1749,6,3,974841102
1752,6,4,975729987
1757,6,4,974708980
1762,6,3,974702218
1764,6,5,974703234
1767,6,3,975386585
1777,6,4,974700121
1780,6,2,974703032
1791,6,5,974761142
1793,6,3,974703984
1794,6,4,974704705
1803,6,4,974702692
1804,6,5,974779829
1805,6,5,974734713
1806,6,4,974737698
1807,6,2,974739582
1811,6,2,974697544
1820,6,3,974699904
1822,6,3,974698675
1835,6,5,974877514
1837,6,2,974842543
1842,6,5,993442937
1855,6,4,974785166
1873,6,4,974693393
1879,6,5,974695694
1880,6,3,974694594
1882,6,3,974703806
1889,6,5,976399611
1890,6,4,974780406
1895,6,4,974695309
1899,6,3,975035380
1902,6,5,974691825
1903,6,4,974691767
1908,6,3,974848394
1909,6,3,974692121
1912,6,4,974862598
1920,6,2,974776184
1925,6,2,974695476
1932,6,5,974692776
1943,6,4,974689805
1945,6,3,974693183
1947,6,3,974692332
1948,6,5,974692814
1954,6,3,974694043
1961,6,1,974729633
1962,6,1,974759707
1968,6,5,974742460
1976,6,3,974690626
1982,6,5,986181915
1984,6,4,974769804
1996,6,4,974743423
2010,6,3,974676219
2015,6,2,982624215
2021,6,4,974977505
2022,6,4,974675225
2025,6,3,974672117
2039,6,4,974668377
2041,6,4,1002928109
2051,6,5,974662649
2056,6,3,974816794
2059,6,5,974756183
2062,6,5,974660870
2070,6,5,974660977
2081,6,5,974655229
2084,6,4,974771466
2098,6,3,974655283
2105,6,3,974665021
2116,6,4,974649357
2122,6,3,974645804
2125,6,5,974943422
2129,6,4,983417758
2143,6,4,974629696
2146,6,4,974623428
2158,6,5,974617851
2163,6,5,974615140
2164,6,4,974613210
2165,6,5,974613012
2168,6,5,1007445055
2173,6,4,974613687
2186,6,5,974607569
2208,6,4,974605072
2215,6,4,974602521
2223,6,3,974601406
2226,6,4,974598848
2228,6,3,974597746
2232,6,4,974597912
2244,6,1,974596380
2246,6,4,994024617
2254,6,4,974594040
2271,6,4,993936849
2276,6,5,978811276
2288,6,2,974521161
2302,6,3,974494891
2303,6,4,974496272
2304,6,5,974498053
2316,6,4,974556672
2376,6,3,974333140
2386,6,4,974309378
2389,6,5,974298142
2393,6,3,974382722
2395,6,4,982016313
2402,6,4,974262626
2403,6,2,974259635
2404,6,3,974258827
2424,6,3,974688453
2446,6,4,974236289
2457,6,3,974182260
2458,6,2,974176931
2465,6,3,974324046
2484,6,3,974149385
2504,6,4,974082867
2507,6,4,974079956
2522,6,4,974065027
2523,6,3,974065734
2528,6,5,976805071
2537,6,2,974055338
2562,6,5,973980216
2567,6,3,973960321
2573,6,4,973908085
2575,6,5,973905869
2576,6,4,973898996
2581,6,5,973891331
2587,6,4,973867779
2605,6,3,973747402
2609,6,3,978713239
2627,6,3,973628399
2629,6,3,973626149
2634,6,3,976893232
2638,6,3,973706386
2643,6,4,973565592
2665,6,2,974662629
2679,6,4,973392532
2683,6,5,979964230
2687,6,5,973409098
2700,6,3,973305680
2701,6,3,973304544
2703,6,2,973299685
2712,6,4,973642805
2730,6,3,973262984
2741,6,5,973221889
2743,6,4,973220462
2761,6,4,973146851
2771,6,3,973123423
2777,6,4,973050066
2781,6,4,989598113
2786,6,4,972973250
2793,6,5,972933402
2814,6,5,1035673991
2820,6,2,972668675
2840,6,5,1001880668
2857,6,4,972506288
2860,6,4,976052938
2866,6,3,972485288
2872,6,4,972416713
2876,6,4,972408298
2886,6,3,972148012
2887,6,5,972140465
2895,6,4,971987002
2897,6,4,971934111
2899,6,3,971922292
2900,6,4,971902897
2904,6,5,984255498
2909,6,5,971968521
2913,6,4,971770072
2922,6,4,971649212
2929,6,3,971642720
2931,6,5,971506198
2932,6,5,971487950
2946,6,4,971275527
2955,6,4,971205484
2962,6,4,978981987
2968,6,5,971108180
2972,6,5,971063394
2974,6,5,971033713
2976,6,4,971022514
2986,6,3,979196331
2993,6,5,970741507
2994,6,4,970707917
2996,6,3,972413450
3001,6,4,970619190
3004,6,3,970604951
3018,6,4,970507222
3022,6,3,970507151
3024,6,4,970470839
3027,6,5,970455801
3029,6,5,972845368
3031,6,4,972526903
3032,6,4,970342735
3033,6,5,970289531
3047,6,4,970185129
3067,6,4,969996925
3080,6,2,969808940
3081,6,4,969800267
3085,6,4,998323750
3086,6,3,969691969
3087,6,5,969683486
3108,6,4,969497649
3121,6,3,969332952
3125,6,3,994357754
3126,6,4,969297708
3128,6,4,969325810
3129,6,5,969367056
3147,6,4,968966428
3162,6,3,968859052
3163,6,5,968868185
3172,6,4,968792868
3174,6,5,969293299
3182,6,4,971804371
3185,6,4,968700472
3189,6,4,969791035
3191,6,3,968650657
3192,6,5,968644217
3193,6,4,968645440
3205,6,4,968565125
3208,6,4,968559085
3209,6,4,968546817
3224,6,4,968452950
3230,6,4,968391191
3247,6,4,968303195
3250,6,3,968308992
3257,6,3,968275383
3259,6,3,968278446
3265,6,4,968215376
3272,6,3,968281145
3281,6,5,968167581
3285,6,5,968116297
3294,6,5,968073079
3300,6,3,968120462
3305,6,3,968001544
3311,6,4,967954832
3312,6,3,967958230
3315,6,4,967942055
3320,6,2,969216271
3322,6,5,967915334
3327,6,4,967867533
3333,6,3,993535439
3334,6,2,967844280
3336,6,3,967853356
3341,6,3,967799610
3358,6,4,967697110
3361,6,5,967683391
3370,6,5,967607095
3373,6,5,967602807
3377,6,4,967587600
3387,6,4,967525540
3389,6,4,967515501
3391,6,4,967650589
3393,6,4,967495510
3394,6,4,967490749
3403,6,4,967429703
3408,6,5,967422552
3409,6,5,967421223
3411,6,4,967583170
3412,6,4,968725972
3414,6,5,967486990
3416,6,5,967401599
3425,6,4,967352251
3426,6,4,967351079
3441,6,5,967918903
3450,6,4,967243982
3454,6,4,968196578
3464,6,5,967174567
3471,6,5,1039904736
3475,6,5,974776638
3483,6,3,967072071
3487,6,4,967076185
3491,6,4,967066947
3496,6,4,967010932
3499,6,3,966996217
3501,6,3,966997389
3503,6,4,966994991
3506,6,5,966979527
3507,6,4,966974930
3509,6,4,985774454
3522,6,3,966914240
3526,6,3,966906942
3538,6,3,966883481
3539,6,3,966929281
3546,6,3,966874234
3556,6,4,966806416
3557,6,3,966806966
3558,6,5,966802528
3560,6,4,966796642
3564,6,3,966997642
3567,6,5,966752227
3576,6,3,966719971
3584,6,5,966694364
3588,6,5,966659452
3589,6,3,1019402699
3591,6,3,966645393
3599,6,4,968296914
3603,6,4,966619499
3605,6,5,966616111
3610,6,4,966999908
3618,6,3,966598612
3620,6,5,966576433
3624,6,4,966951979
3625,6,5,966562539
3626,6,3,966608497
3650,6,5,966458393
3651,6,5,966463259
3654,6,4,966458538
3657,6,4,966447555
3669,6,5,966639599
3674,6,4,966443148
3675,6,3,966368329
3679,6,4,966360248
3681,6,5,966355624
3683,6,5,966521803
3685,6,4,966866464
3690,6,4,966308847
3691,6,5,982007632
3695,6,4,966303253
3696,6,4,966303082
3704,6,5,968876679
3713,6,3,966272974
3716,6,5,966264566
3720,6,4,966251720
3721,6,1,966226032
3724,6,4,966225015
3726,6,3,966227520
3727,6,4,966307637
3728,6,5,966216363
3729,6,3,967405133
3733,6,4,966308834
3735,6,4,966192334
3742,6,4,966144133
3763,6,3,966091955
3769,6,4,966637337
3771,6,4,966049395
3774,6,3,966040817
3778,6,5,966033611
3789,6,3,966020845
3805,6,4,965966888
3808,6,5,965963328
3821,6,3,975777137
3823,6,5,965941842
3824,6,3,965939341
3825,6,5,965940002
3827,6,3,966130616
3829,6,3,965937609
3831,6,4,965930057
3833,6,4,968692811
3834,6,5,966402055
3836,6,4,965924707
3839,6,5,965917278
3841,6,2,965996818
3842,6,4,965990714
3853,6,5,965874616
3855,6,4,965872994
3859,6,4,966019378
3882,6,5,965826676
3890,6,4,965799455
3892,6,3,972173446
3900,6,4,965845805
3906,6,3,965758915
3914,6,2,965795262
3916,6,3,965914767
3922,6,3,965713967
3929,6,2,965708000
3935,6,4,965860621
3940,6,4,965748397
3942,6,5,968594978
3955,6,3,965674424
3957,6,4,965674879
3964,6,4,965668834
3965,6,4,965669982
3968,6,5,965663268
3984,6,4,965611735
3999,6,5,965572824
4004,6,2,965561004
4005,6,5,969224685
4013,6,3,965536007
4016,6,3,965531476
4018,6,4,965527042
4022,6,2,965524363
4033,6,4,965513962
4035,6,5,965509292
4040,6,3,965504473
4041,6,1,965512255
4042,6,4,1028399865
4049,6,4,965497730
4053,6,4,965492538
4054,6,5,965503903
4055,6,4,965490721
4058,6,4,965490186
4060,6,4,965490268
4062,6,5,965481330
4064,6,3,965479513
4066,6,3,965473172
4070,6,5,965453176
4072,6,2,965453296
4075,6,5,965447309
4079,6,5,965442789
4080,6,5,965441428
4083,6,3,965459714
4085,6,4,965453829
4089,6,4,965455803
4098,6,3,965515217
4114,6,4,965364843
4116,6,4,965362361
4117,6,5,965621376
4122,6,4,965356896
4130,6,4,965352170
4132,6,5,965354338
4139,6,4,965348545
4140,6,4,965348180
4144,6,4,965346254
4156,6,4,965340172
4161,6,3,965340180
4167,6,3,965336673
4169,6,4,973310869
4177,6,4,965337546
4183,6,4,965332690
4193,6,4,965327109
4203,6,5,965323264
4204,6,4,965322905
4212,6,3,965319868
4213,6,5,965838754
4215,6,4,965324435
4227,6,4,971721417
4237,6,4,965312904
4238,6,3,965311199
4250,6,4,965308448
4252,6,5,965307985
4277,6,5,965292528
4284,6,3,965277324
4303,6,5,965268363
4304,6,4,965264518
4305,6,4,1041211228
4309,6,4,965723217
4312,6,4,965259422
4318,6,4,965338213
4335,6,4,965237754
4343,6,5,965225124
4344,6,1,965931016
4347,6,4,965218006
4351,6,5,965438793
4352,6,4,965192413
4353,6,5,965192415
4362,6,4,965187002
4363,6,4,965186085
4368,6,3,965182859
4376,6,4,965176877
4377,6,5,965176915
4378,6,4,965177301
4381,6,4,965175482
4384,6,4,965362503
4388,6,4,965217523
4390,6,3,965163071
4403,6,3,965157756
4404,6,3,965156882
4407,6,4,965155554
4416,6,4,965136604
4417,6,4,965136462
4425,6,4,965108257
4433,6,4,965099761
4448,6,5,966363766
4454,6,3,965083636
4457,6,5,965075822
4458,6,3,965075867
4460,6,4,965073003
4472,6,4,965064227
4474,6,5,965063120
4477,6,5,1009931208
4478,6,2,983909114
4480,6,4,965024017
4482,6,4,965098882
4487,6,4,965012319
4489,6,4,971399288
4490,6,5,965010232
4496,6,5,965014139
4498,6,2,964998822
4499,6,5,964998398
4506,6,4,964981995
4507,6,4,964982224
4508,6,3,964988722
4510,6,4,964992975
4520,6,4,964837352
4522,6,3,964997731
4523,6,3,964813292
4532,6,5,964736358
4534,6,3,964731769
4535,6,4,964721607
4543,6,5,966025308
4569,6,5,964469922
4571,6,4,964468256
4578,6,5,964390541
4598,6,3,964218864
4600,6,5,967478117
4607,6,4,998919971
4615,6,4,964142147
4626,6,5,964112809
4643,6,5,963998706
4647,6,5,963965979
4656,6,5,963894112
4661,6,4,963867710
4680,6,3,963683626
4682,6,3,965530939
4708,6,4,963517763
4713,6,5,963449127
4715,6,5,963507467
4728,6,3,982382173
4732,6,3,963333460
4736,6,5,963298136
4742,6,4,963330256
4774,6,4,963113899
4789,6,4,963001369
4791,6,2,963150580
4793,6,4,963435488
4800,6,4,962943669
4802,6,4,962940947
4808,6,3,962953742
4810,6,5,962934921
4812,6,3,962932095
4814,6,5,962929781
4816,6,4,965868379
4862,6,4,962822816
4884,6,5,962743709
4887,6,3,962739668
4889,6,4,962737343
4898,6,3,962712808
4904,6,4,962686676
4906,6,4,962681293
4918,6,4,966908474
4921,6,3,962782408
4928,6,5,962671815
4953,6,4,962638850
4957,6,3,962636791
4959,6,5,962636868
4987,6,4,962593510
4995,6,3,962593287
4996,6,4,962591545
5015,6,5,962593491
5026,6,4,962578934
5029,6,4,962565903
5039,6,3,962512481
5046,6,4,962500559
5047,6,5,966134316
5049,6,4,962500036
5059,6,5,962485774
5064,6,4,963291054
5070,6,4,962771867
5074,6,4,962430345
5077,6,5,962552842
5083,6,5,962418186
5094,6,5,962383712
5103,6,4,962410805
5113,6,4,971972084
5121,6,3,962239574
5131,6,2,962130509
5134,6,5,962089633
5136,6,4,962089775
5143,6,3,963235800
5148,6,4,962014923
5161,6,4,961911322
5177,6,3,961858258
5179,6,4,961807547
5184,6,5,961734780
5209,6,4,961944235
5220,6,3,961545165
5226,6,3,962084005
5249,6,3,961603274
5256,6,3,961270908
5268,6,5,961169974
5269,6,3,961168983
5271,6,4,961140038
5284,6,5,961096837
5296,6,5,962030217
5312,6,4,962157724
5317,6,2,972360795
5345,6,5,960671329
5350,6,4,960660369
5359,6,5,960547937
5363,6,4,960506003
5364,6,3,960582535
5366,6,5,960500689
5367,6,4,960500076
5369,6,4,960487860
5371,6,2,960482075
5376,6,4,960409161
5390,6,2,960327176
5397,6,5,960311099
5428,6,5,960086294
5433,6,1,960048592
5436,6,5,960009847
5442,6,4,959981190
5443,6,5,959981771
5451,6,4,959933899
5452,6,5,959931608
5453,6,2,959926990
5466,6,5,959898222
5468,6,4,967830295
5473,6,4,959886046
5482,6,5,959867083
5486,6,5,959826802
5490,6,3,959962764
5493,6,4,959814760
5497,6,4,959806322
5505,6,5,959732575
5511,6,5,959715021
5512,6,5,959714138
5526,6,3,959634559
5531,6,3,959620222
5535,6,4,959580575
5536,6,5,959713697
5550,6,4,959470014
5555,6,4,959459588
5561,6,2,959375102
5572,6,5,959301916
5585,6,5,959277376
5601,6,5,959212274
5604,6,3,960254698
5605,6,1,959194375
5614,6,4,959190385
5623,6,5,959094391
5627,6,3,959041732
5632,6,2,959014738
5636,6,2,958966675
5643,6,4,958890630
5647,6,4,958873909
5652,6,2,958846398
5663,6,3,958769349
5675,6,3,958682747
5679,6,5,958617874
5682,6,5,958606677
5684,6,5,958606395
5686,6,3,958602801
5689,6,4,958617261
5709,6,5,961729720
5712,6,5,958512645
5716,6,5,958701189
5717,6,5,958509389
5723,6,3,999112581
5738,6,2,958416943
5747,6,4,958354874
5749,6,5,962844267
5753,6,5,958272332
5755,6,4,958279990
5759,6,5,958254507
5763,6,3,958834535
5767,6,5,958191737
5776,6,5,958169698
5779,6,4,958155791
5780,6,5,958156439
5785,6,5,958747351
5795,6,4,958143844
5812,6,4,957942905
5813,6,4,957917351
5824,6,3,957966922
5826,6,5,957895948
5831,6,4,957901828
5837,6,5,957844265
5842,6,3,957817724
5848,6,3,957781360
5854,6,5,957745797
5862,6,5,957670863
5872,6,3,958263559
5874,6,5,957562294
5879,6,5,957546160
5880,6,4,957669849
5886,6,4,957486368
5888,6,3,957481884
5914,6,5,957332877
5915,6,4,957333672
5917,6,4,957315691
5924,6,3,957284740
5934,6,4,957217958
5949,6,5,962582668
5958,6,3,957064514
5961,6,4,957023359
5974,6,4,956946887
6001,6,4,956808188
6003,6,4,956980468
6023,6,5,956752895
6028,6,4,956723671
6036,6,3,956717530
10,7,4,978227763
26,7,4,978141783
34,7,3,978104490
35,7,2,978104122
36,7,4,1012707697
45,7,1,977989009
48,7,4,978013413
62,7,3,977904634
137,7,3,1000869616
148,7,3,977335047
151,7,2,978682423
156,7,5,977250518
157,7,3,977250392
163,7,3,977322168
192,7,3,977026099
214,7,2,976901283
216,7,4,976863171
233,7,5,976794273
237,7,4,976763313
264,7,4,976730730
268,7,4,976648430
310,7,2,976481554
319,7,3,976422719
331,7,3,976385944
338,7,3,988166427
346,7,4,976334023
352,7,3,976333528
355,7,1,977032390
396,7,2,976303450
402,7,3,976296607
403,7,4,976304827
412,7,5,976639155
430,7,5,976251673
439,7,4,979911933
461,7,4,976229099
463,7,3,976228446
482,7,3,976243955
499,7,3,976213343
518,7,4,980870582
524,7,4,976171033
528,7,5,976410737
531,7,3,978645789
549,7,3,976117529
550,7,3,976065932
569,7,5,976238004
639,7,4,981088924
647,7,5,975714476
687,7,3,975692469
689,7,3,975583925
699,7,2,975564372
702,7,3,975565118
714,7,4,975688992
721,7,4,975778381
724,7,3,975522530
726,7,5,975519178
727,7,3,975518353
731,7,3,975530369
735,7,4,975647089
759,7,3,975453492
770,7,3,975443299
777,7,2,975438437
781,7,2,975435603
795,7,4,975755789
797,7,4,975413604
802,7,4,975405095
805,7,5,975396698
839,7,4,980812940
854,7,4,975347732
855,7,3,976419710
869,7,4,975280996
877,7,3,975271463
889,7,2,975251589
899,7,3,975216839
927,7,4,975194561
934,7,3,975184706
959,7,3,986079733
963,7,3,975207498
984,7,2,975119838
1004,7,2,975050781
1015,7,2,1014132061
1016,7,4,975011319
1045,7,3,974966139
1051,7,3,975210212
1066,7,3,974946747
1068,7,3,975017465
1078,7,4,974938637
1088,7,3,1004996313
1100,7,1,974926850
1112,7,2,974916474
1114,7,5,974915968
1117,7,3,975693642
1121,7,3,1022867993
1141,7,4,1012235244
1158,7,5,974864721
1164,7,5,1030388488
1168,7,3,974934006
1170,7,3,974860569
1172,7,4,974864053
1177,7,3,974857753
1181,7,2,976070140
1194,7,4,1036311047
1202,7,4,974857599
1203,7,3,998232070
1220,7,4,974926900
1263,7,3,974820984
1265,7,2,1011717068
1266,7,4,978745947
1273,7,3,974813978
1285,7,4,974878421
1301,7,4,974788152
1339,7,4,974780287
1345,7,5,974775193
1350,7,3,974773418
1354,7,3,974775111
1383,7,2,975979756
1389,7,4,974958829
1390,7,4,1016495506
1395,7,3,1013024268
1410,7,4,974763150
1434,7,3,974846977
1441,7,4,974759174
1448,7,3,976218448
1501,7,3,975352742
1556,7,3,975352230
1576,7,5,974736849
1581,7,2,974748931
1587,7,3,974741381
1605,7,3,975381907
1609,7,3,974742545
1616,7,4,974734116
1631,7,4,974721476
1635,7,4,975896757
1647,7,4,974804815
1666,7,4,974714421
1680,7,3,974837728
1694,7,3,974715249
1724,7,4,976441146
1737,7,4,977006573
1755,7,5,1037947810
1757,7,4,974707964
1778,7,3,975556932
1803,7,3,974707573
1812,7,5,974844709
1835,7,3,974696328
1837,7,3,976827957
1851,7,2,1014843037
1865,7,3,976585768
1870,7,5,974698408
1875,7,3,975768129
1881,7,5,974694072
1883,7,4,974877028
1908,7,3,974850566
1922,7,3,975129253
1924,7,2,974691879
1941,7,4,974950673
1958,7,3,994387441
1974,7,3,974958664
1980,7,3,974773984
1988,7,3,974856740
1998,7,3,981859565
2010,7,2,974688298
2011,7,4,975608392
2012,7,3,1031009389
2015,7,2,1017607988
2024,7,2,974673926
2041,7,3,978576381
2092,7,3,978304840
2106,7,2,975440488
2109,7,2,974661953
2116,7,3,974648807
2181,7,4,979353636
2198,7,5,974606927
2203,7,5,974606996
2219,7,5,974601970
2223,7,3,975263024
2237,7,3,974599802
2251,7,3,974602670
2258,7,3,982441223
2282,7,3,978399994
2288,7,1,974523775
2305,7,3,974493726
2309,7,4,974487630
2334,7,4,974433458
2380,7,3,980547509
2383,7,3,974325328
2418,7,3,974242968
2419,7,4,974305507
2423,7,4,974236736
2453,7,2,974188738
2468,7,5,974161422
2484,7,3,974147306
2506,7,5,974078223
2529,7,5,974056427
2533,7,5,974056498
2536,7,4,974063276
2537,7,2,974051851
2541,7,5,974047008
2564,7,3,973971700
2581,7,3,974064686
2592,7,3,973828144
2596,7,4,973808494
2645,7,4,973561582
2649,7,3,973632105
2660,7,4,973465891
2664,7,4,973462183
2681,7,4,973391943
2724,7,3,973273394
2728,7,4,973264865
2743,7,5,973221280
2745,7,2,973220369
2746,7,5,973214950
2777,7,4,973052052
2792,7,5,972931926
2796,7,3,997320642
2810,7,4,972770698
2873,7,3,972782520
2887,7,1,972155966
2907,7,3,971844678
2909,7,4,971970914
2926,7,4,1006658139
2934,7,2,971487371
2937,7,3,971478831
2938,7,3,971448538
2941,7,3,971349091
